Unit Serial No : Xe_Mono_Cal
Integration Time : 2 ms
Time Average: 15
Binning Average: 10
FFT Smoothing: 10%
Project Name : Project Name
Sample Name : 0068
Measurement No : 1
Measurement Time : 11/11/2024   12:00:00

Pixel	Wavelength(nm)	Wavenumber(1/cm)	Intensity(Counts)
1509 	785.5864      	12729.3452    	1171    
1510 	786.0167      	12722.3766    	1173    
1511 	786.4470      	12715.4157    	1173    
1512 	786.8773      	12708.4623    	1174    
1513 	787.3076      	12701.5156    	1178    
1514 	787.7380      	12694.5755    	1179    
1515 	788.1685      	12687.6430    	1179    
1516 	788.5989      	12680.7180    	1176    
1517 	789.0294      	12673.7996    	1176    
1518 	789.4598      	12666.8888    	1175    
1519 	789.8904      	12659.9845    	1174    
1520 	790.3210      	12653.0868    	1174    
1521 	790.7515      	12646.1975    	1173    
1522 	791.1822      	12639.3138    	1175    
1523 	791.6128      	12632.4386    	1177    
1524 	792.0435      	12625.5699    	1177    
1525 	792.4742      	12618.7076    	1178    
1526 	792.9049      	12611.8528    	1178    
1527 	793.3357      	12605.0045    	1178    
1528 	793.7665      	12598.1636    	1179    
1529 	794.1973      	12591.3302    	1178    
1530 	794.6281      	12584.5032    	1178    
1531 	795.0590      	12577.6826    	1177    
1532 	795.4899      	12570.8694    	1178    
1533 	795.9208      	12564.0636    	1180    
1534 	796.3518      	12557.2642    	1178    
1535 	796.7828      	12550.4721    	1178    
1536 	797.2138      	12543.6864    	1179    
1537 	797.6448      	12536.9081    	1179    
1538 	798.0759      	12530.1361    	1180    
1539 	798.5070      	12523.3714    	1178    
1540 	798.9382      	12516.6131    	1177    
1541 	799.3693      	12509.8621    	1176    
1542 	799.8005      	12503.1174    	1175    
1543 	800.2318      	12496.3799    	1175    
1544 	800.6630      	12489.6498    	1177    
1545 	801.0942      	12482.9259    	1178    
1546 	801.5256      	12476.2083    	1178    
1547 	801.9568      	12469.4989    	1179    
1548 	802.3882      	12462.7947    	1180    
1549 	802.8196      	12456.0978    	1179    
1550 	803.2510      	12449.4081    	1180    
1551 	803.6825      	12442.7247    	1179    
1552 	804.1140      	12436.0484    	1179    
1553 	804.5455      	12429.3783    	1179    
1554 	804.9770      	12422.7153    	1175    
1555 	805.4086      	12416.0586    	1175    
1556 	805.8401      	12409.4090    	1175    
1557 	806.2717      	12402.7665    	1176    
1558 	806.7034      	12396.1302    	1175    
1559 	807.1351      	12389.5000    	1175    
1560 	807.5668      	12382.8770    	1178    
1561 	807.9985      	12376.2610    	1179    
1562 	808.4302      	12369.6511    	1179    
1563 	808.8621      	12363.0474    	1180    
1564 	809.2938      	12356.4517    	1180    
1565 	809.7257      	12349.8611    	1178    
1566 	810.1575      	12343.2784    	1177    
1567 	810.5895      	12336.7010    	1177    
1568 	811.0214      	12330.1314    	1177    
1569 	811.4534      	12323.5670    	1178    
1570 	811.8853      	12317.0106    	1179    
1571 	812.3173      	12310.4601    	1181    
1572 	812.7494      	12303.9157    	1182    
1573 	813.1815      	12297.3783    	1182    
1574 	813.6135      	12290.8478    	1180    
1575 	814.0457      	12284.3233    	1181    
1576 	814.4778      	12277.8048    	1183    
1577 	814.9100      	12271.2932    	1183    
1578 	815.3422      	12264.7886    	1183    
1579 	815.7745      	12258.2899    	1182    
1580 	816.2067      	12251.7981    	1182    
1581 	816.6390      	12245.3122    	1183    
1582 	817.0714      	12238.8332    	1184    
1583 	817.5037      	12232.3602    	1186    
1584 	817.9361      	12225.8940    	1186    
1585 	818.3685      	12219.4346    	1185    
1586 	818.8009      	12212.9812    	1184    
1587 	819.2334      	12206.5336    	1184    
1588 	819.6659      	12200.0928    	1183    
1589 	820.0984      	12193.6589    	1182    
1590 	820.5309      	12187.2308    	1182    
1591 	820.9636      	12180.8086    	1184    
1592 	821.3961      	12174.3940    	1184    
1593 	821.8288      	12167.9844    	1184    
1594 	822.2614      	12161.5825    	1185    
1595 	822.6942      	12155.1855    	1185    
1596 	823.1268      	12148.7961    	1184    
1597 	823.5596      	12142.4116    	1181    
1598 	823.9924      	12136.0347    	1181    
1599 	824.4252      	12129.6636    	1180    
1600 	824.8580      	12123.2983    	1182    
1601 	825.2909      	12116.9397    	1182    
1602 	825.7238      	12110.5878    	1182    
1603 	826.1567      	12104.2416    	1182    
1604 	826.5897      	12097.9011    	1182    
1605 	827.0226      	12091.5682    	1183    
1606 	827.4556      	12085.2402    	1183    
1607 	827.8887      	12078.9187    	1182    
1608 	828.3217      	12072.6039    	1182    
1609 	828.7548      	12066.2957    	1182    
1610 	829.1879      	12059.9923    	1181    
1611 	829.6210      	12053.6963    	1181    
1612 	830.0542      	12047.4061    	1178    
1613 	830.4874      	12041.1215    	1178    
1614 	830.9207      	12034.8435    	1181    
1615 	831.3539      	12028.5720    	1182    
1616 	831.7872      	12022.3061    	1182    
1617 	832.2205      	12016.0459    	1180    
1618 	832.6539      	12009.7923    	1179    
1619 	833.0872      	12003.5451    	1178    
1620 	833.5206      	11997.3035    	1177    
1621 	833.9540      	11991.0685    	1176    
1622 	834.3875      	11984.8390    	1175    
1623 	834.8210      	11978.6160    	1175    
1624 	835.2545      	11972.3995    	1175    
1625 	835.6880      	11966.1885    	1175    
1626 	836.1216      	11959.9831    	1175    
1627 	836.5552      	11953.7841    	1177    
1628 	836.9888      	11947.5916    	1179    
1629 	837.4224      	11941.4046    	1180    
1630 	837.8561      	11935.2231    	1180    
1631 	838.2899      	11929.0481    	1180    
1632 	838.7236      	11922.8794    	1180    
1633 	839.1573      	11916.7162    	1180    
1634 	839.5911      	11910.5594    	1180    
1635 	840.0250      	11904.4081    	1177    
1636 	840.4588      	11898.2632    	1177    
1637 	840.8926      	11892.1246    	1178    
1638 	841.3266      	11885.9905    	1180    
1639 	841.7605      	11879.8637    	1181    
1640 	842.1945      	11873.7423    	1182    
1641 	842.6285      	11867.6264    	1185    
1642 	843.0624      	11861.5177    	1185    
1643 	843.4965      	11855.4134    	1185    
1644 	843.9306      	11849.3155    	1184    
1645 	844.3647      	11843.2239    	1183    
1646 	844.7988      	11837.1376    	1183    
1647 	845.2330      	11831.0576    	1182    
1648 	845.6672      	11824.9830    	1180    
1649 	846.1014      	11818.9147    	1179    
1650 	846.5356      	11812.8525    	1180    
1651 	846.9698      	11806.7957    	1181    
1652 	847.4042      	11800.7443    	1180    
1653 	847.8385      	11794.6991    	1181    
1654 	848.2728      	11788.6601    	1183    
1655 	848.7072      	11782.6264    	1180    
1656 	849.1416      	11776.5988    	1179    
1657 	849.5760      	11770.5766    	1179    
1658 	850.0106      	11764.5597    	1180    
1659 	850.4450      	11758.5498    	1181    
1660 	850.8795      	11752.5452    	1181    
1661 	851.3141      	11746.5459    	1180    
1662 	851.7487      	11740.5527    	1180    
1663 	852.1833      	11734.5648    	1181    
1664 	852.6179      	11728.5830    	1182    
1665 	853.0526      	11722.6072    	1183    
1666 	853.4872      	11716.6367    	1182    
1667 	853.9220      	11710.6715    	1181    
1668 	854.3567      	11704.7132    	1182    
1669 	854.7915      	11698.7592    	1183    
1670 	855.2263      	11692.8122    	1183    
1671 	855.6611      	11686.8695    	1184    
1672 	856.0959      	11680.9337    	1186    
1673 	856.5308      	11675.0031    	1187    
1674 	856.9658      	11669.0777    	1188    
1675 	857.4007      	11663.1583    	1187    
1676 	857.8357      	11657.2440    	1188    
1677 	858.2707      	11651.3358    	1188    
1678 	858.7057      	11645.4335    	1188    
1679 	859.1407      	11639.5364    	1187    
1680 	859.5758      	11633.6453    	1186    
1681 	860.0109      	11627.7593    	1188    
1682 	860.4460      	11621.8792    	1190    
1683 	860.8812      	11616.0043    	1191    
1684 	861.3164      	11610.1353    	1191    
1685 	861.7516      	11604.2714    	1191    
1686 	862.1869      	11598.4134    	1193    
1687 	862.6221      	11592.5614    	1195    
1688 	863.0574      	11586.7144    	1196    
1689 	863.4928      	11580.8725    	1197    
1690 	863.9282      	11575.0365    	1196    
1691 	864.3635      	11569.2064    	1196    
1692 	864.7990      	11563.3813    	1198    
1693 	865.2344      	11557.5621    	1197    
1694 	865.6699      	11551.7479    	1198    
1695 	866.1053      	11545.9396    	1199    
1696 	866.5409      	11540.1363    	1201    
1697 	866.9764      	11534.3388    	1203    
1698 	867.4120      	11528.5472    	1202    
1699 	867.8476      	11522.7605    	1202    
1700 	868.2833      	11516.9789    	1202    
1701 	868.7189      	11511.2030    	1202    
1702 	869.1546      	11505.4330    	1202    
1703 	869.5903      	11499.6679    	1202    
1704 	870.0261      	11493.9086    	1202    
1705 	870.4619      	11488.1542    	1204    
1706 	870.8976      	11482.4056    	1207    
1707 	871.3335      	11476.6620    	1209    
1708 	871.7693      	11470.9241    	1209    
1709 	872.2053      	11465.1911    	1210    
1710 	872.6412      	11459.4639    	1211    
1711 	873.0771      	11453.7423    	1213    
1712 	873.5131      	11448.0257    	1215    
1713 	873.9490      	11442.3148    	1213    
1714 	874.3851      	11436.6088    	1214    
1715 	874.8212      	11430.9077    	1216    
1716 	875.2572      	11425.2130    	1217    
1717 	875.6934      	11419.5225    	1219    
1718 	876.1295      	11413.8384    	1223    
1719 	876.5656      	11408.1591    	1229    
1720 	877.0018      	11402.4847    	1236    
1721 	877.4380      	11396.8160    	1243    
1722 	877.8743      	11391.1529    	1250    
1723 	878.3105      	11385.4946    	1257    
1724 	878.7469      	11379.8412    	1264    
1725 	879.1832      	11374.1933    	1272    
1726 	879.6196      	11368.5511    	1280    
1727 	880.0560      	11362.9137    	1289    
1728 	880.4924      	11357.2818    	1301    
1729 	880.9288      	11351.6556    	1314    
1730 	881.3653      	11346.0333    	1328    
1731 	881.8018      	11340.4174    	1342    
1732 	882.2383      	11334.8063    	1358    
1733 	882.6749      	11329.1999    	1373    
1734 	883.1115      	11323.5991    	1388    
1735 	883.5480      	11318.0038    	1402    
1736 	883.9847      	11312.4132    	1416    
1737 	884.4213      	11306.8282    	1429    
1738 	884.8580      	11301.2479    	1440    
1739 	885.2947      	11295.6731    	1451    
1740 	885.7315      	11290.1031    	1462    
1741 	886.1683      	11284.5385    	1472    
1742 	886.6050      	11278.9794    	1479    
1743 	887.0419      	11273.4250    	1484    
1744 	887.4788      	11267.8753    	1488    
1745 	887.9156      	11262.3311    	1490    
1746 	888.3525      	11256.7923    	1490    
1747 	888.7895      	11251.2582    	1488    
1748 	889.2264      	11245.7295    	1483    
1749 	889.6635      	11240.2055    	1476    
1750 	890.1005      	11234.6869    	1468    
1751 	890.5375      	11229.1729    	1458    
1752 	890.9746      	11223.6644    	1448    
1753 	891.4117      	11218.1613    	1437    
1754 	891.8488      	11212.6628    	1424    
1755 	892.2860      	11207.1689    	1411    
1756 	892.7232      	11201.6804    	1399    
1757 	893.1604      	11196.1972    	1387    
1758 	893.5977      	11190.7187    	1375    
1759 	894.0349      	11185.2455    	1363    
1760 	894.4722      	11179.7769    	1352    
1761 	894.9095      	11174.3137    	1340    
1762 	895.3469      	11168.8558    	1330    
1763 	895.7842      	11163.4025    	1322    
1764 	896.2217      	11157.9537    	1314    
1765 	896.6591      	11152.5102    	1308    
1766 	897.0966      	11147.0721    	1302    
1767 	897.5341      	11141.6385    	1298    
1768 	897.9716      	11136.2102    	1294    
1769 	898.4091      	11130.7864    	1291    
1770 	898.8467      	11125.3679    	1289    
1771 	899.2843      	11119.9539    	1286    
1772 	899.7219      	11114.5452    	1284    
1773 	900.1596      	11109.1410    	1284    
1774 	900.5973      	11103.7421    	1284    
1775 	901.0350      	11098.3483    	1287    
1776 	901.4727      	11092.9591    	1288    
1777 	901.9105      	11087.5751    	1288    
1778 	902.3483      	11082.1956    	1288    
1779 	902.7861      	11076.8213    	1289    
1780 	903.2239      	11071.4515    	1290    
1781 	903.6618      	11066.0868    	1290    
1782 	904.0997      	11060.7267    	1288    
1783 	904.5377      	11055.3717    	1287    
1784 	904.9756      	11050.0211    	1286    
1785 	905.4136      	11044.6757    	1285    
1786 	905.8516      	11039.3355    	1286    
1787 	906.2897      	11033.9997    	1286    
1788 	906.7277      	11028.6691    	1286    
1789 	907.1658      	11023.3429    	1286    
1790 	907.6039      	11018.0218    	1286    
1791 	908.0421      	11012.7051    	1285    
1792 	908.4803      	11007.3935    	1285    
1793 	908.9185      	11002.0871    	1285    
1794 	909.3567      	10996.7850    	1283    
1795 	909.7950      	10991.4873    	1281    
1796 	910.2333      	10986.1947    	1278    
1797 	910.6716      	10980.9072    	1277    
1798 	911.1099      	10975.6241    	1276    
1799 	911.5483      	10970.3460    	1275    
1800 	911.9867      	10965.0723    	1274    
1801 	912.4251      	10959.8036    	1273    
1802 	912.8636      	10954.5393    	1272    
1803 	913.3021      	10949.2800    	1271    
1804 	913.7405      	10944.0258    	1269    
1805 	914.1791      	10938.7758    	1267    
1806 	914.6177      	10933.5302    	1265    
1807 	915.0562      	10928.2904    	1262    
1808 	915.4949      	10923.0541    	1259    
1809 	915.9335      	10917.8235    	1257    
1810 	916.3722      	10912.5965    	1256    
1811 	916.8109      	10907.3753    	1255    
1812 	917.2496      	10902.1583    	1254    
1813 	917.6884      	10896.9455    	1254    
1814 	918.1271      	10891.7378    	1252    
1815 	918.5659      	10886.5350    	1249    
1816 	919.0048      	10881.3364    	1246    
1817 	919.4437      	10876.1422    	1244    
1818 	919.8825      	10870.9535    	1243    
1819 	920.3215      	10865.7684    	1241    
1820 	920.7604      	10860.5890    	1239    
1821 	921.1993      	10855.4138    	1238    
1822 	921.6384      	10850.2427    	1237    
1823 	922.0774      	10845.0767    	1237    
1824 	922.5164      	10839.9155    	1237    
1825 	922.9555      	10834.7585    	1237    
1826 	923.3947      	10829.6057    	1235    
1827 	923.8337      	10824.4585    	1233    
1828 	924.2729      	10819.3148    	1231    
1829 	924.7121      	10814.1767    	1229    
1830 	925.1513      	10809.0427    	1227    
1831 	925.5906      	10803.9129    	1225    
1832 	926.0298      	10798.7880    	1224    
1833 	926.4692      	10793.6672    	1223    
1834 	926.9085      	10788.5513    	1221    
1835 	927.3478      	10783.4402    	1220    
1836 	927.7872      	10778.3333    	1219    
1837 	928.2266      	10773.2312    	1218    
1838 	928.6661      	10768.1332    	1216    
1839 	929.1055      	10763.0400    	1214    
1840 	929.5450      	10757.9517    	1214    
1841 	929.9846      	10752.8667    	1212    
1842 	930.4241      	10747.7873    	1211    
1843 	930.8636      	10742.7119    	1209    
1844 	931.3032      	10737.6414    	1207    
1845 	931.7429      	10732.5749    	1205    
1846 	932.1825      	10727.5132    	1204    
1847 	932.6222      	10722.4555    	1203    
1848 	933.0619      	10717.4027    	1204    
1849 	933.5016      	10712.3539    	1203    
1850 	933.9414      	10707.3098    	1203    
1851 	934.3812      	10702.2698    	1202    
1852 	934.8210      	10697.2346    	1201    
1853 	935.2609      	10692.2040    	1200    
1854 	935.7007      	10687.1776    	1198    
1855 	936.1406      	10682.1558    	1198    
1856 	936.5806      	10677.1380    	1198    
1857 	937.0205      	10672.1250    	1199    
1858 	937.4605      	10667.1160    	1201    
1859 	937.9005      	10662.1117    	1200    
1860 	938.3405      	10657.1120    	1200    
1861 	938.7806      	10652.1164    	1198    
1862 	939.2207      	10647.1248    	1197    
1863 	939.6608      	10642.1385    	1196    
1864 	940.1010      	10637.1555    	1195    
1865 	940.5411      	10632.1778    	1195    
1866 	940.9813      	10627.2035    	1195    
1867 	941.4215      	10622.2345    	1195    
1868 	941.8618      	10617.2694    	1196    
1869 	942.3021      	10612.3083    	1197    
1870 	942.7424      	10607.3518    	1197    
1871 	943.1827      	10602.4000    	1198    
1872 	943.6230      	10597.4521    	1197    
1873 	944.0634      	10592.5088    	1196    
1874 	944.5038      	10587.5694    	1195    
1875 	944.9443      	10582.6346    	1194    
1876 	945.3848      	10577.7038    	1193    
1877 	945.8253      	10572.7775    	1192    
1878 	946.2657      	10567.8558    	1192    
1879 	946.7063      	10562.9381    	1192    
1880 	947.1469      	10558.0242    	1192    
1881 	947.5875      	10553.1149    	1192    
1882 	948.0281      	10548.2101    	1193    
1883 	948.4688      	10543.3093    	1192    
1884 	948.9095      	10538.4129    	1191    
1885 	949.3502      	10533.5212    	1190    
1886 	949.7909      	10528.6333    	1189    
1887 	950.2317      	10523.7492    	1188    
1888 	950.6725      	10518.8697    	1187    
1889 	951.1133      	10513.9947    	1186    
1890 	951.5541      	10509.1235    	1186    
1891 	951.9950      	10504.2569    	1186    
1892 	952.4359      	10499.3941    	1187    
1893 	952.8768      	10494.5358    	1188    
1894 	953.3178      	10489.6813    	1189    
1895 	953.7588      	10484.8313    	1189    
1896 	954.1998      	10479.9858    	1188    
1897 	954.6408      	10475.1441    	1187    
1898 	955.0819      	10470.3062    	1186    
1899 	955.5229      	10465.4734    	1185    
1900 	955.9641      	10460.6437    	1185    
1901 	956.4052      	10455.8192    	1185    
1902 	956.8464      	10450.9978    	1186    
1903 	957.2876      	10446.1815    	1186    
1904 	957.7288      	10441.3690    	1187    
1905 	958.1701      	10436.5602    	1187    
1906 	958.6113      	10431.7565    	1188    
1907 	959.0527      	10426.9560    	1188    
1908 	959.4940      	10422.1598    	1188    
1909 	959.9354      	10417.3681    	1188    
1910 	960.3767      	10412.5807    	1186    
1911 	960.8182      	10407.7964    	1185    
1912 	961.2596      	10403.0172    	1183    
1913 	961.7010      	10398.2417    	1183    
1914 	962.1426      	10393.4700    	1183    
1915 	962.5840      	10388.7032    	1183    
1916 	963.0256      	10383.9396    	1184    
1917 	963.4672      	10379.1803    	1185    
1918 	963.9088      	10374.4253    	1185    
1919 	964.3504      	10369.6747    	1185    
1920 	964.7921      	10364.9278    	1184    
1921 	965.2338      	10360.1846    	1184    
1922 	965.6755      	10355.4457    	1183    
1923 	966.1172      	10350.7112    	1183    
1924 	966.5590      	10345.9803    	1183    
1925 	967.0007      	10341.2538    	1184    
1926 	967.4426      	10336.5309    	1185    
1927 	967.8844      	10331.8124    	1186    
1928 	968.3263      	10327.0974    	1187    
1929 	968.7682      	10322.3868    	1187    
1930 	969.2101      	10317.6805    	1187    
1931 	969.6520      	10312.9779    	1186    
1932 	970.0941      	10308.2788    	1186    
1933 	970.5360      	10303.5847    	1186    
1934 	970.9781      	10298.8936    	1185    
1935 	971.4201      	10294.2074    	1185    
1936 	971.8622      	10289.5241    	1185    
1937 	972.3043      	10284.8458    	1186    
1938 	972.7465      	10280.1711    	1187    
1939 	973.1886      	10275.5006    	1188    
1940 	973.6308      	10270.8337    	1188    
1941 	974.0731      	10266.1704    	1188    
1942 	974.5153      	10261.5120    	1188    
1943 	974.9576      	10256.8565    	1187    
1944 	975.3998      	10252.2059    	1186    
1945 	975.8422      	10247.5589    	1184    
1946 	976.2845      	10242.9154    	1184    
1947 	976.7269      	10238.2761    	1185    
1948 	977.1693      	10233.6411    	1184    
1949 	977.6118      	10229.0096    	1184    
1950 	978.0542      	10224.3823    	1184    
1951 	978.4967      	10219.7585    	1184    
1952 	978.9392      	10215.1389    	1185    
1953 	979.3818      	10210.5229    	1185    
1954 	979.8243      	10205.9110    	1185    
1955 	980.2669      	10201.3033    	1184    
1956 	980.7095      	10196.6991    	1185    
1957 	981.1522      	10192.0990    	1185    
1958 	981.5948      	10187.5025    	1184    
1959 	982.0375      	10182.9102    	1183    
1960 	982.4803      	10178.3213    	1182    
1961 	982.9230      	10173.7365    	1182    
1962 	983.3658      	10169.1553    	1183    
1963 	983.8087      	10164.5782    	1183    
1964 	984.2515      	10160.0052    	1183    
1965 	984.6943      	10155.4357    	1183    
1966 	985.1372      	10150.8703    	1184    
1967 	985.5801      	10146.3084    	1183    
1968 	986.0231      	10141.7505    	1182    
1969 	986.4661      	10137.1962    	1182    
1970 	986.9091      	10132.6459    	1182    
1971 	987.3521      	10128.0997    	1183    
1972 	987.7951      	10123.5569    	1185    
1973 	988.2382      	10119.0183    	1186    
1974 	988.6813      	10114.4831    	1187    
1975 	989.1244      	10109.9519    	1187    
1976 	989.5676      	10105.4242    	1187    
1977 	990.0107      	10100.9005    	1186    
1978 	990.4539      	10096.3809    	1184    
1979 	990.8972      	10091.8647    	1183    
1980 	991.3405      	10087.3519    	1184    
1981 	991.7838      	10082.8431    	1184    
1982 	992.2271      	10078.3384    	1184    
1983 	992.6704      	10073.8371    	1184    
1984 	993.1138      	10069.3398    	1185    
1985 	993.5571      	10064.8465    	1186    
1986 	994.0005      	10060.3566    	1187    
1987 	994.4440      	10055.8701    	1186    
1988 	994.8875      	10051.3876    	1186    
1989 	995.3310      	10046.9091    	1185    
1990 	995.7745      	10042.4339    	1183    
1991 	996.2181      	10037.9628    	1183    
1992 	996.6616      	10033.4956    	1182    
1993 	997.1053      	10029.0312    	1181    
1994 	997.5489      	10024.5713    	1181    
1995 	997.9926      	10020.1148    	1181    
1996 	998.4362      	10015.6623    	1181    
1997 	998.8799      	10011.2131    	1183    
1998 	999.3237      	10006.7679    	1184    
1999 	999.7675      	10002.3260    	1184    
2000 	1000.2112     	9997.8880     	1184    
2001 	1000.6551     	9993.4534     	1183    
2002 	1001.0989     	9989.0227     	1182    
2003 	1001.5428     	9984.5959     	1181    
2004 	1001.9867     	9980.1724     	1181    
2005 	1002.4306     	9975.7529     	1180    
2006 	1002.8746     	9971.3367     	1180    
2007 	1003.3185     	9966.9243     	1180    
2008 	1003.7626     	9962.5153     	1181    
2009 	1004.2066     	9958.1102     	1182    
2010 	1004.6506     	9953.7089     	1182    
2011 	1005.0947     	9949.3110     	1182    
2012 	1005.5388     	9944.9169     	1181    
2013 	1005.9830     	9940.5261     	1180    
2014 	1006.4271     	9936.1392     	1178    
2015 	1006.8713     	9931.7556     	1177    
2016 	1007.3156     	9927.3758     	1178    
2017 	1007.7598     	9922.9998     	1178    
2018 	1008.2040     	9918.6272     	1179    
2019 	1008.6484     	9914.2578     	1179    
2020 	1009.0927     	9909.8928     	1180    
2021 	1009.5370     	9905.5305     	1181    
2022 	1009.9814     	9901.1726     	1181    
2023 	1010.4258     	9896.8179     	1181    
2024 	1010.8702     	9892.4665     	1181    
2025 	1011.3147     	9888.1189     	1180    
2026 	1011.7592     	9883.7752     	1179    
2027 	1012.2037     	9879.4346     	1178    
2028 	1012.6482     	9875.0979     	1179    
2029 	1013.0928     	9870.7643     	1179    
2030 	1013.5374     	9866.4346     	1180    
2031 	1013.9820     	9862.1081     	1181    
2032 	1014.4266     	9857.7853     	1182    
2033 	1014.8713     	9853.4664     	1182    
2034 	1015.3160     	9849.1506     	1182    
2035 	1015.7607     	9844.8386     	1183    
2036 	1016.2054     	9840.5298     	1183    
2037 	1016.6502     	9836.2248     	1181    
2038 	1017.0950     	9831.9230     	1180    
2039 	1017.5399     	9827.6249     	1179    
2040 	1017.9847     	9823.3305     	1178    
2041 	1018.4296     	9819.0394     	1177    
2042 	1018.8745     	9814.7519     	1177    
2043 	1019.3194     	9810.4677     	1177    
2044 	1019.7643     	9806.1872     	1177    
2045 	1020.2094     	9801.9098     	1178    
2046 	1020.6544     	9797.6361     	1180    
2047 	1021.0994     	9793.3656     	1181    
2048 	1021.5444     	9789.0994     	1182    
